time      UID       PID  minflt.s  majflt.s     VSZ     RSS   MEM  Command
10:03:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:05:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:07:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:09:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:11:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:13:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:15:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:17:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:19:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:21:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:23:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:25:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:27:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:29:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:31:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:33:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:35:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:37:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:39:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:41:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:43:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:45:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:47:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:49:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:51:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:53:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:55:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:57:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
10:59:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:01:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:03:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:05:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:07:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:09:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:11:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:13:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:15:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:17:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:19:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:21:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:23:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:25:11     1002    497190      0.00      0.00 134040796 133325796  50.57  raven
11:27:11     1002    497190     33.52      0.00 134040796 133341872  50.58  raven
11:29:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:31:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:33:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:35:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:37:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:39:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:41:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:43:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:45:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:47:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:49:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:51:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:53:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:55:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:57:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
11:59:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:01:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:03:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:05:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:07:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:09:11     1002    497190      0.00      0.00 134040796 133341872  50.58  raven
12:11:11     1002    497190      0.00      0.00 133975260 133276748  50.55  raven
12:13:11     1002    497190  14117.67      0.00 133582044 133275440  50.55  raven
12:15:11     1002    497190      0.00      0.00 133582044 133275440  50.55  raven
12:17:11     1002    497190      0.00      0.00 133582044 133275440  50.55  raven
12:19:11     1002    497190     71.69      0.00 133582044 133275700  50.55  raven
12:21:11     1002    497190      0.00      0.00 133582044 133275700  50.55  raven
12:23:11     1002    497190      0.00      0.00 133582044 133275700  50.55  raven
12:25:11     1002    497190     37.01      0.00 133582044 133275804  50.55  raven
12:27:11     1002    497190      0.00      0.00 133582044 133275804  50.55  raven
12:29:11     1002    497190    565.41      0.00 133582044 133276036  50.55  raven
12:31:11     1002    497190     82.90      0.00 133582044 133276092  50.55  raven
12:33:11     1002    497190      0.00      0.00 133582044 133276092  50.55  raven
12:35:11     1002    497190      0.00      0.00 133582044 133276092  50.55  raven
12:37:11     1002    497190      0.00      0.00 133582044 133276092  50.55  raven
12:39:11     1002    497190     95.71      0.00 133582044 133276148  50.55  raven
12:41:11     1002    497190      0.00      0.00 133582044 133276148  50.55  raven
12:43:11     1002    497190      0.00      0.00 133582044 133276148  50.55  raven
12:45:11     1002    497190    480.31      0.00 133582044 133276404  50.55  raven
12:47:11     1002    497190    425.47      0.00 133582044 133276520  50.55  raven
12:49:11     1002    497190      0.00      0.00 133582044 133276520  50.55  raven
12:51:11     1002    497190      0.00      0.00 133582044 133276520  50.55  raven
12:53:11     1002    497190      0.00      0.00 133582044 133276520  50.55  raven
12:55:11     1002    497190     83.12      0.00 133582044 133276568  50.55  raven
12:57:11     1002    497190      0.00      0.00 133582044 133276568  50.55  raven
12:59:11     1002    497190      0.00      0.00 133582044 133276568  50.55  raven
13:01:11     1002    497190      0.00      0.00 133582044 133276568  50.55  raven
13:03:11     1002    497190      0.00      0.00 133582044 133276568  50.55  raven
13:05:11     1002    497190     35.72      0.00 133582044 133276568  50.55  raven
13:07:11     1002    497190      0.00      0.00 133582044 133276568  50.55  raven
13:09:11     1002    497190   1679.17      0.00 133778660 133409500  50.60  raven
13:11:11     1002    497190   6804.62      0.00 133582044 133274528  50.55  raven
13:13:11     1002    497190      0.00      0.00 133582044 133274528  50.55  raven
13:15:11     1002    497190     72.85      0.00 133582044 133274584  50.55  raven
13:17:11     1002    497190      0.00      0.00 133582044 133274584  50.55  raven
13:19:11     1002    497190      0.00      0.00 133582044 133274584  50.55  raven
13:21:11     1002    497190      0.00      0.00 133582044 133274584  50.55  raven
13:23:11     1002    497190      0.00      0.00 133582044 133274584  50.55  raven
13:25:11     1002    497190    641.37      0.00 133582044 133274712  50.55  raven
13:27:11     1002    497190      0.00      0.00 133582044 133274712  50.55  raven
13:29:11     1002    497190      0.00      0.00 133582044 133274712  50.55  raven
13:31:11     1002    497190     44.32      0.00 133582044 133274712  50.55  raven
13:33:11     1002    497190      0.00      0.00 133582044 133274712  50.55  raven
13:35:11     1002    497190     97.58      0.00 133582044 133274960  50.55  raven
13:37:11     1002    497190      0.00      0.00 133582044 133274960  50.55  raven
13:39:11     1002    497190      0.00      0.00 133582044 133274960  50.55  raven
13:41:11     1002    497190    487.09      0.00 133582044 133275204  50.55  raven
13:43:11     1002    497190    430.79      0.00 133582044 133275264  50.55  raven
13:45:11     1002    497190      0.00      0.00 133582044 133275264  50.55  raven
13:47:11     1002    497190      0.00      0.00 133582044 133275264  50.55  raven
13:49:11     1002    497190      0.00      0.00 133582044 133275264  50.55  raven
13:51:11     1002    497190      0.00      0.00 133582044 133275264  50.55  raven
13:53:11     1002    497190     84.66      0.00 133582044 133275516  50.55  raven
13:55:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
13:57:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
13:59:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
14:01:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
14:03:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
14:05:11     1002    497190      0.00      0.00 133582044 133275516  50.55  raven
14:07:11     1002    497190     74.20      0.00 133582044 133275540  50.55  raven
14:09:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:11:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:13:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:15:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:17:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:19:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:21:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:23:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:25:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:27:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:29:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:31:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:33:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:35:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:37:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:39:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:41:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:43:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:45:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:47:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:49:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:51:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:53:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:55:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:57:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
14:59:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:01:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:03:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:05:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:07:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:09:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:11:11     1002    497190      0.00      0.00 133582044 133275540  50.55  raven
15:13:11     1002    497190      0.00      0.00 133582044 133275536  50.55  raven
15:15:11     1002    497190      0.27      0.05 133582044 133275116  50.55  raven
15:17:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:19:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:21:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:23:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:25:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:27:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:29:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:31:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:33:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:35:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:37:11     1002    497190      0.01      0.00 133582044 133275116  50.55  raven
15:39:11     1002    497190      0.02      0.00 133582044 133275116  50.55  raven
15:41:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:43:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:45:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:47:11     1002    497190      0.00      0.00 133582044 133275116  50.55  raven
15:49:11     1002    497190     12.97      0.00 133647580 133281216  50.56  raven
15:51:11     1002    497190     22.26      0.00 133647580 133292040  50.56  raven
15:53:11     1002    497190      0.73      0.00 133582044 133275148  50.55  raven
15:55:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
15:57:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
15:59:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:01:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:03:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:05:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:07:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:09:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:11:11     1002    497190      0.00      0.00 133582044 133275144  50.55  raven
16:13:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:15:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:17:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:19:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:21:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:23:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:25:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:27:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:29:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:31:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:33:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:35:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:37:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:39:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:41:11     1002    497190      0.00      0.00 133582044 133275068  50.55  raven
16:43:11     1002    497190     98.95      0.00 133629540 133322572  50.57  raven
16:45:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:47:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:49:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:51:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:53:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:55:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:57:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
16:59:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
17:01:11     1002    497190     21.32      0.00 133647580 133285116  50.56  raven
17:03:11     1002    497190      1.98      0.00 133582044 133275088  50.55  raven
17:05:11     1002    497190      0.00      0.00 133582044 133275088  50.55  raven
17:07:11     1002    497190    138.07      0.00 133648316 133341344  50.58  raven
17:09:11     1002    497190      4.69      0.00 133713852 133343452  50.58  raven
17:11:11     1002    497190    146.28      0.00 133715464 133347156  50.58  raven
17:13:11     1002    497190      1.27      0.00 133649928 133342936  50.58  raven
17:15:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:17:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:19:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:21:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:23:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:25:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:27:11     1002    497190     21.49      0.00 133715464 133353228  50.58  raven
17:29:11     1002    497190      1.92      0.00 133649928 133342936  50.58  raven
17:31:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:33:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:35:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:37:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:39:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:41:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:43:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:45:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:47:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:49:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:51:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:53:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:55:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:57:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
17:59:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:01:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:03:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:05:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:07:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:09:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:11:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:13:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:15:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:17:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:19:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:21:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:23:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:25:11     1002    497190      0.00      0.00 133649928 133342936  50.58  raven
18:27:11     1002    497190     22.62      0.00 133715464 133353756  50.58  raven
18:29:11     1002    497190     27.48      0.00 133715464 133366692  50.59  raven
18:31:11     1002    497190     18.67      0.00 133715464 133375668  50.59  raven
18:33:11     1002    497190     50.86      0.00 133781000 133399300  50.60  raven
18:35:11     1002    497190     48.25      0.00 133781000 133422268  50.61  raven
18:37:11     1002    497190     27.83      0.00 133781000 133435468  50.61  raven
18:39:11     1002    497190     43.56      0.00 133846536 133456324  50.62  raven
18:41:11     1002    497190     27.93      0.00 133846536 133469788  50.63  raven
18:43:11     1002    497190     48.38      0.00 133912072 133491696  50.64  raven
18:45:11     1002    497190     61.01      0.00 133912072 133521000  50.65  raven
18:47:11     1002    497190    104.55      0.00 134043144 133571424  50.67  raven
18:49:11     1002    497190    131.49      0.00 134108680 133634520  50.69  raven
18:51:11     1002    497190    152.55      0.00 134239752 133707648  50.72  raven
18:53:11     1002    497190     98.37      0.00 134370824 133754904  50.74  raven
18:55:11     1002    497190     44.63      0.00 134370824 133776552  50.74  raven
18:57:11     1002    497190     45.32      0.00 134370824 133797936  50.75  raven
18:59:11     1002    497190     48.72      0.00 134436360 133821432  50.76  raven
19:01:11     1002    497190     55.12      0.00 134436360 133847832  50.77  raven
19:03:11     1002    497190     31.66      0.00 134436360 133863144  50.78  raven
19:05:11     1002    497190     12.71      0.00 134436360 133869216  50.78  raven
19:07:11     1002    497190     17.59      0.00 134108680 133686168  50.71  raven
19:09:11     1002    497190      5.00      0.00 134108680 133688544  50.71  raven
19:11:11     1002    497190     14.41      0.00 134108680 133695408  50.71  raven
19:13:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:15:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:17:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:19:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:21:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:23:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:25:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:27:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:29:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:31:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:33:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:35:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:37:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:39:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:41:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:43:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:45:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:47:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:49:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:51:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:53:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:55:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:57:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
19:59:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:01:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:03:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:05:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:07:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:09:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:11:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:13:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:15:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:17:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:19:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:21:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:23:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:25:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:27:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:29:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:31:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:33:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:35:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:37:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:39:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:41:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:43:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:45:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:47:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:49:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:51:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:53:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:55:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:57:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
20:59:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:01:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:03:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:05:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:07:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:09:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:11:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:13:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:15:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:17:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:19:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:21:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:23:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:25:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:27:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:29:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:31:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:33:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:35:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:37:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:39:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:41:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:43:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:45:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:47:11     1002    497190      0.00      0.00 133846536 133519120  50.65  raven
21:49:11     1002    497190    393.23      0.00 134035288 133707972  50.72  raven
21:51:11     1002    497190      0.00      0.00 134035288 133707972  50.72  raven
21:53:11     1002    497190      0.00      0.00 134035288 133707972  50.72  raven
21:55:11     1002    497190      0.00      0.00 134035288 133707972  50.72  raven
21:57:11     1002    497190      0.00      0.00 134035288 133707972  50.72  raven
21:59:11     1002    497190      0.00      0.00 134035288 133707972  50.72  raven
22:01:11     1002    497190    853.94      0.00 134223076 133895872  50.79  raven
22:03:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:05:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:07:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:09:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:11:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:13:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:15:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:17:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:19:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:21:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:23:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:25:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:27:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:29:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:31:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:33:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:35:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:37:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:39:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:41:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:43:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:45:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:47:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:49:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:51:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:53:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:55:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:57:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
22:59:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
23:01:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
23:03:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
23:05:11     1002    497190      0.31      0.00 134223076 133895872  50.79  raven
23:07:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
23:09:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
23:11:11     1002    497190      0.00      0.00 134223076 133895872  50.79  raven
