time      UID       PID  minflt.s  majflt.s     VSZ     RSS   MEM  Command
06:12:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:14:26     1002    580094    187.25      0.00 88486164 88274240  33.48  raven
06:16:26     1002    580094    145.61      0.00 88486164 88274240  33.48  raven
06:18:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:20:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:22:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:24:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:26:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:28:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:30:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:32:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:34:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:36:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:38:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:40:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:42:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:44:26     1002    580094     14.00      0.00 88486164 88274240  33.48  raven
06:46:26     1002    580094    305.26      0.00 88617236 88323072  33.50  raven
06:48:26     1002    580094    695.15      0.00 88748308 88374812  33.52  raven
06:50:26     1002    580094    515.98      0.00 88551700 88308028  33.50  raven
06:52:26     1002    580094     90.53      0.00 88486164 88274240  33.48  raven
06:54:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:56:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
06:58:26     1002    580094      0.00      0.00 88486164 88274240  33.48  raven
